timestamp, uuid, pstate, clocks.current.graphics [MHz], clocks.current.memory [MHz], power.draw [W], power.limit [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
2026/07/22 19:01:50.294, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.92 W, 350.00 W, 28, 0 %, 124 MiB
2026/07/22 19:01:50.320, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.92 W, 350.00 W, 28, 0 %, 140 MiB
2026/07/22 19:01:50.340, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.92 W, 350.00 W, 28, 0 %, 140 MiB
2026/07/22 19:01:50.362, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.92 W, 350.00 W, 28, 0 %, 141 MiB
2026/07/22 19:01:50.383, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.92 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:50.403, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.92 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:50.423, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.92 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:50.444, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.92 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:50.464, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.92 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:50.484, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.92 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:50.504, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.92 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:50.525, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.92 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:50.545, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.92 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:50.565, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.92 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:50.586, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 60.85 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:50.606, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 60.85 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:50.626, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 60.85 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:50.646, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 60.85 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:50.667, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 60.85 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:50.687, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 60.85 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:50.707, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 60.85 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:50.728, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 60.85 W, 350.00 W, 28, 0 %, 467 MiB
