timestamp, uuid, pstate, clocks.current.graphics [MHz], clocks.current.memory [MHz], power.draw [W], power.limit [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
2026/07/22 19:01:33.511, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.62 W, 350.00 W, 26, 0 %, 124 MiB
2026/07/22 19:01:33.556, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.62 W, 350.00 W, 26, 0 %, 140 MiB
2026/07/22 19:01:33.586, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 59.46 W, 350.00 W, 27, 0 %, 140 MiB
2026/07/22 19:01:33.607, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 59.46 W, 350.00 W, 27, 0 %, 141 MiB
2026/07/22 19:01:33.628, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 59.46 W, 350.00 W, 27, 0 %, 157 MiB
2026/07/22 19:01:33.651, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 59.46 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:33.671, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 59.46 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:33.697, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 59.46 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:33.717, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 59.46 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:33.737, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 59.46 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:33.757, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 59.46 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:33.778, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 59.46 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:33.798, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 59.46 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:33.818, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 59.46 W, 350.00 W, 27, 0 %, 467 MiB
