timestamp, uuid, pstate, clocks.current.graphics [MHz], clocks.current.memory [MHz], power.draw [W], power.limit [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
2026/07/22 19:01:57.476, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.86 W, 350.00 W, 28, 0 %, 140 MiB
2026/07/22 19:01:57.502, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.86 W, 350.00 W, 28, 0 %, 140 MiB
2026/07/22 19:01:57.522, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.86 W, 350.00 W, 28, 0 %, 155 MiB
2026/07/22 19:01:57.543, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.86 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:57.563, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.86 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:57.583, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 60.65 W, 350.00 W, 29, 6 %, 467 MiB
2026/07/22 19:01:57.603, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 60.65 W, 350.00 W, 29, 6 %, 467 MiB
2026/07/22 19:01:57.624, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 60.65 W, 350.00 W, 29, 6 %, 467 MiB
2026/07/22 19:01:57.644, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 60.65 W, 350.00 W, 29, 6 %, 467 MiB
2026/07/22 19:01:57.664, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 60.65 W, 350.00 W, 29, 6 %, 467 MiB
2026/07/22 19:01:57.684, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 60.65 W, 350.00 W, 29, 6 %, 467 MiB
2026/07/22 19:01:57.705, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 60.65 W, 350.00 W, 29, 6 %, 467 MiB
2026/07/22 19:01:57.725, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 60.65 W, 350.00 W, 29, 6 %, 467 MiB
2026/07/22 19:01:57.745, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 60.65 W, 350.00 W, 29, 6 %, 467 MiB
2026/07/22 19:01:57.766, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 60.65 W, 350.00 W, 29, 6 %, 467 MiB
