timestamp, uuid, pstate, clocks.current.graphics [MHz], clocks.current.memory [MHz], power.draw [W], power.limit [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
2026/07/22 19:01:47.897, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.19 W, 350.00 W, 28, 0 %, 140 MiB
2026/07/22 19:01:47.946, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.19 W, 350.00 W, 28, 0 %, 140 MiB
2026/07/22 19:01:47.966, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.19 W, 350.00 W, 28, 0 %, 141 MiB
2026/07/22 19:01:47.987, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.19 W, 350.00 W, 28, 0 %, 159 MiB
2026/07/22 19:01:48.008, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.19 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.028, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.19 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.055, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.19 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.076, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 61.04 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.096, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 61.04 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.117, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 61.04 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.138, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 61.04 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.158, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 61.04 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.178, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 61.04 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.199, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 61.04 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.219, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 61.04 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.247, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 61.04 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.268, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 61.04 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.288, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 61.04 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.308, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 61.04 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.328, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 61.04 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.349, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 61.04 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.369, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 61.04 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.389, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 61.04 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.410, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 61.04 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.430, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 61.04 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.450, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 61.04 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.471, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 61.04 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.491, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 61.04 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.511, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 61.04 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.531, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 61.04 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.552, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 61.04 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.572, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 61.04 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.592, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 62.11 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.613, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 62.11 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.633, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 62.11 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.653, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 62.11 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.674, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 62.11 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.694, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 62.11 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.714, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 62.11 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.734, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 62.11 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.755, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 62.11 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.775, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 62.11 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.795, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 62.11 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.816, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 62.11 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.836, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 62.11 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.856, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 62.11 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.877, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 62.11 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.897, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 62.11 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.917, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 62.11 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.937, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 62.11 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.958, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 62.11 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.978, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 62.11 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:48.998, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 62.11 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:49.019, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 62.11 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:49.039, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 62.11 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:49.059, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 62.11 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:49.080, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.15 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:49.100, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.15 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:49.120, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.15 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:49.140, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.15 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:49.161, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.15 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:49.181, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.15 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:49.201, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.15 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:49.222, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.15 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:49.242, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.15 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:49.262, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.15 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:49.283, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.15 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:49.303, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.15 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:49.323, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.15 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:49.344, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.15 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:49.364, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.15 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:49.385, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.15 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:49.406, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.15 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:49.428, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.15 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:49.448, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.15 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:49.468, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.15 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:49.488, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.15 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:49.509, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.15 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:49.529, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.15 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:49.551, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.15 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:49.571, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.15 W, 350.00 W, 28, 0 %, 467 MiB
