timestamp, uuid, pstate, clocks.current.graphics [MHz], clocks.current.memory [MHz], power.draw [W], power.limit [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
2026/07/22 19:01:45.528, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.67 W, 350.00 W, 28, 0 %, 124 MiB
2026/07/22 19:01:45.552, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.67 W, 350.00 W, 28, 0 %, 140 MiB
2026/07/22 19:01:45.575, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 60.04 W, 350.00 W, 28, 0 %, 140 MiB
2026/07/22 19:01:45.597, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 60.04 W, 350.00 W, 28, 0 %, 141 MiB
2026/07/22 19:01:45.617, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 60.04 W, 350.00 W, 28, 0 %, 205 MiB
2026/07/22 19:01:45.638, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 60.04 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:45.658, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 60.04 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:45.678, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 60.04 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:45.698, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 60.04 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:45.719, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 60.04 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:45.739, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 60.04 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:45.759, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 60.04 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:45.780, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 60.04 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:45.800, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 60.04 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:45.820, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 60.04 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:45.840, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 60.04 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:45.861, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 60.04 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:45.881, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 60.04 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:45.901, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 60.04 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:45.922, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 60.04 W, 350.00 W, 28, 0 %, 467 MiB
