timestamp, uuid, pstate, clocks.current.graphics [MHz], clocks.current.memory [MHz], power.draw [W], power.limit [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
2026/07/22 19:01:35.908, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 58.96 W, 350.00 W, 27, 0 %, 124 MiB
2026/07/22 19:01:35.932, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 58.96 W, 350.00 W, 27, 0 %, 138 MiB
2026/07/22 19:01:35.953, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 58.96 W, 350.00 W, 27, 0 %, 140 MiB
2026/07/22 19:01:35.973, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 58.96 W, 350.00 W, 27, 0 %, 140 MiB
2026/07/22 19:01:35.994, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 58.96 W, 350.00 W, 27, 0 %, 153 MiB
2026/07/22 19:01:36.015, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 58.96 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.035, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 58.96 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.055, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 58.96 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.075, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.13 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.096, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.13 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.116, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.13 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.136, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.13 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.157, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.13 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.177, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.13 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.197, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.13 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.217, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.13 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.238, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.13 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.258, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.13 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.278, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.13 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.298, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.13 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.319, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.13 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.339, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.13 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.359, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.13 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.379, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.13 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.400, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.13 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.425, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.13 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.446, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.13 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.466, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.13 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.489, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.13 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.509, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.13 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.529, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.13 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.550, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.13 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.573, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.82 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.594, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.82 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.614, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.82 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.634, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.82 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.655, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.82 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.675, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.82 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.695, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.82 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.716, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.82 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.736, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.82 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.756, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.82 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.790, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.82 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.810, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.82 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.830, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.82 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.851, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.82 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.871, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.82 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.891, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.82 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.911, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.82 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.932, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.82 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.952, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.82 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.972, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.82 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:36.992, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.82 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:37.013, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.82 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:37.033, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.82 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:37.053, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.82 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:37.073, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.81 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:37.094, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.81 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:37.114, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.81 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:37.134, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.81 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:37.154, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.81 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:37.175, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.81 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:37.195, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.81 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:37.215, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.81 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:37.235, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.81 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:37.256, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.81 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:37.276, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.81 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:37.296, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.81 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:37.316, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.81 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:37.337, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.81 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:37.357, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.81 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:37.377, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.81 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:37.397, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.81 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:37.418, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.81 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:37.438, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.81 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:37.458, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.81 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:37.478, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.81 W, 350.00 W, 27, 0 %, 467 MiB
2026/07/22 19:01:37.499, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.81 W, 350.00 W, 27, 0 %, 467 MiB
