timestamp, uuid, pstate, clocks.current.graphics [MHz], clocks.current.memory [MHz], power.draw [W], power.limit [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
2026/07/22 19:01:44.666, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.67 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:44.687, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.67 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:44.707, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.67 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:44.727, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.67 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:44.748, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.67 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:44.768, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.67 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:44.788, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.67 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:44.808, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.67 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:44.829, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.67 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:44.849, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.67 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:44.869, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.67 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:44.890, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.67 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:44.910, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.67 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:44.930, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.67 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:44.950, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.67 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:44.971, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.67 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:44.991, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.67 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:45.011, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.67 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:45.032, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.67 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:45.052, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.67 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:45.073, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.67 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:45.093, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.67 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:45.114, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.67 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:45.134, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.67 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:45.155, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.67 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:45.175, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.67 W, 350.00 W, 28, 0 %, 467 MiB
2026/07/22 19:01:45.196, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.67 W, 350.00 W, 28, 0 %, 465 MiB
2026/07/22 19:01:45.219, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.67 W, 350.00 W, 28, 0 %, 465 MiB
2026/07/22 19:01:45.242, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.67 W, 350.00 W, 28, 0 %, 465 MiB
2026/07/22 19:01:45.263, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 59.67 W, 350.00 W, 28, 0 %, 124 MiB
