timestamp, uuid, pstate, clocks.current.graphics [MHz], clocks.current.memory [MHz], power.draw [W], power.limit [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
2026/07/22 19:02:04.842, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 65.04 W, 350.00 W, 33, 44 %, 140 MiB
2026/07/22 19:02:04.880, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 65.04 W, 350.00 W, 33, 44 %, 140 MiB
2026/07/22 19:02:04.901, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 65.04 W, 350.00 W, 33, 44 %, 141 MiB
2026/07/22 19:02:04.922, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 65.04 W, 350.00 W, 33, 44 %, 467 MiB
2026/07/22 19:02:04.942, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 65.04 W, 350.00 W, 33, 44 %, 467 MiB
2026/07/22 19:02:04.963, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 65.04 W, 350.00 W, 33, 44 %, 467 MiB
2026/07/22 19:02:04.983, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 65.04 W, 350.00 W, 33, 44 %, 467 MiB
2026/07/22 19:02:05.003, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 65.04 W, 350.00 W, 33, 44 %, 467 MiB
2026/07/22 19:02:05.023, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 65.04 W, 350.00 W, 33, 44 %, 467 MiB
2026/07/22 19:02:05.044, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 65.04 W, 350.00 W, 33, 44 %, 467 MiB
2026/07/22 19:02:05.064, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 65.04 W, 350.00 W, 33, 44 %, 467 MiB
2026/07/22 19:02:05.084, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 65.04 W, 350.00 W, 33, 44 %, 467 MiB
2026/07/22 19:02:05.105, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2392 MHz, 13365 MHz, 70.03 W, 350.00 W, 29, 44 %, 467 MiB
2026/07/22 19:02:05.125, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2392 MHz, 13365 MHz, 70.03 W, 350.00 W, 29, 44 %, 467 MiB
2026/07/22 19:02:05.146, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2392 MHz, 13365 MHz, 70.03 W, 350.00 W, 29, 44 %, 467 MiB
2026/07/22 19:02:05.166, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2392 MHz, 13365 MHz, 70.03 W, 350.00 W, 29, 44 %, 467 MiB
2026/07/22 19:02:05.186, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2392 MHz, 13365 MHz, 70.03 W, 350.00 W, 29, 44 %, 467 MiB
2026/07/22 19:02:05.207, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2392 MHz, 13365 MHz, 70.03 W, 350.00 W, 29, 44 %, 467 MiB
2026/07/22 19:02:05.227, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2392 MHz, 13365 MHz, 70.03 W, 350.00 W, 29, 44 %, 467 MiB
2026/07/22 19:02:05.247, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2392 MHz, 13365 MHz, 70.03 W, 350.00 W, 29, 44 %, 467 MiB
2026/07/22 19:02:05.267, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2392 MHz, 13365 MHz, 70.03 W, 350.00 W, 29, 44 %, 467 MiB
2026/07/22 19:02:05.288, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2392 MHz, 13365 MHz, 70.03 W, 350.00 W, 29, 44 %, 467 MiB
2026/07/22 19:02:05.308, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2392 MHz, 13365 MHz, 70.03 W, 350.00 W, 29, 44 %, 467 MiB
2026/07/22 19:02:05.328, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2392 MHz, 13365 MHz, 70.03 W, 350.00 W, 29, 44 %, 467 MiB
2026/07/22 19:02:05.349, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2392 MHz, 13365 MHz, 70.03 W, 350.00 W, 29, 44 %, 467 MiB
2026/07/22 19:02:05.373, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2392 MHz, 13365 MHz, 70.03 W, 350.00 W, 29, 44 %, 467 MiB
2026/07/22 19:02:05.394, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2392 MHz, 13365 MHz, 70.03 W, 350.00 W, 29, 44 %, 467 MiB
2026/07/22 19:02:05.414, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2392 MHz, 13365 MHz, 70.03 W, 350.00 W, 29, 44 %, 467 MiB
2026/07/22 19:02:05.440, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2392 MHz, 13365 MHz, 70.03 W, 350.00 W, 29, 44 %, 467 MiB
2026/07/22 19:02:05.460, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2392 MHz, 13365 MHz, 70.03 W, 350.00 W, 29, 44 %, 467 MiB
2026/07/22 19:02:05.480, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2392 MHz, 13365 MHz, 70.03 W, 350.00 W, 29, 44 %, 467 MiB
2026/07/22 19:02:05.501, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2392 MHz, 13365 MHz, 70.03 W, 350.00 W, 29, 44 %, 467 MiB
2026/07/22 19:02:05.521, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2392 MHz, 13365 MHz, 70.03 W, 350.00 W, 29, 44 %, 467 MiB
2026/07/22 19:02:05.541, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2392 MHz, 13365 MHz, 70.03 W, 350.00 W, 29, 44 %, 467 MiB
2026/07/22 19:02:05.562, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2392 MHz, 13365 MHz, 70.03 W, 350.00 W, 29, 44 %, 467 MiB
2026/07/22 19:02:05.582, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2392 MHz, 13365 MHz, 70.03 W, 350.00 W, 29, 44 %, 467 MiB
2026/07/22 19:02:05.602, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 73.60 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:05.623, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 73.60 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:05.643, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 73.60 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:05.663, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 73.60 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:05.684, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 73.60 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:05.725, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 73.60 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:05.745, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 73.60 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:05.765, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 73.60 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:05.786, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 73.60 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:05.806, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 73.60 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:05.826, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 73.60 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:05.847, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 73.60 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:05.867, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 73.60 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:05.887, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 73.60 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:05.907, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 73.60 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:05.928, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 73.60 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:05.948, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 73.60 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:05.968, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 73.60 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:05.989, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 73.60 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:06.009, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 73.60 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:06.029, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 73.60 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:06.049, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 73.60 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:06.070, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 73.60 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:06.090, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.97 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:06.110, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.97 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:06.131, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.97 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:06.151, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.97 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:06.171, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.97 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:06.192, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.97 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:06.212, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.97 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:06.232, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.97 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:06.252, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.97 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:06.273, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.97 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:06.293, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.97 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:06.313, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.97 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:06.334, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.97 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:06.354, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.97 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:06.374, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.97 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:06.395, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.97 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:06.415, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.97 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:06.435, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.97 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:06.455, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.97 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:06.476, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.97 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:06.496, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.97 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:06.516, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.97 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:06.537, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.97 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:06.557, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.97 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:06.577, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.97 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:06.597, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.97 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:06.618, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.97 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:06.638, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.97 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:06.658, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.97 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:06.679, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.97 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:06.699, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.97 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:06.719, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.97 W, 350.00 W, 29, 0 %, 467 MiB
