timestamp, uuid, pstate, clocks.current.graphics [MHz], clocks.current.memory [MHz], power.draw [W], power.limit [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
2026/07/22 19:02:21.705, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 61.04 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:21.725, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 61.04 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:21.745, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 61.04 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:21.766, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 61.04 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:21.786, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 61.04 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:21.806, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 61.04 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:21.827, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 61.04 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:21.847, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 61.04 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:21.867, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 61.04 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:21.887, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 61.04 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:21.908, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 61.04 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:21.928, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 61.04 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:21.948, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 61.04 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:21.969, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 61.04 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:21.989, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 61.04 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.009, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 61.04 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.030, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 61.04 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.050, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 61.04 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.070, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 61.04 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.091, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2385 MHz, 13365 MHz, 61.04 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.111, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.44 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.131, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.44 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.151, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.44 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.172, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.44 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.192, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.44 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.212, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.44 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.233, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.44 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.253, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.44 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.273, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.44 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.294, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.44 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.314, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.44 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.334, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.44 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.354, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.44 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.375, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.44 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.395, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.44 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.415, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.44 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.436, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.44 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.456, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.44 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.476, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.44 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.497, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.44 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.517, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.44 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.537, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.44 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.557, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.44 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.578, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.44 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.598, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.47 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.618, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.47 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.639, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.47 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.659, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.47 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.679, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.47 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.700, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.47 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.721, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.47 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.741, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.47 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.761, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.47 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.781, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.47 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.802, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.47 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.822, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.47 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.842, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.47 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.863, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.47 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.883, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.47 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.904, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.47 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.924, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.47 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.963, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.47 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:22.983, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.47 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:23.003, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.47 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:23.024, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.47 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:23.044, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.47 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:23.064, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.47 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:23.085, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.47 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:23.105, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.47 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:23.125, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.47 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:23.146, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.47 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:23.166, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.47 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:23.186, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.47 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:23.206, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.47 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:23.227, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.47 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:23.247, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.47 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:23.267, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.47 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:23.288, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.47 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:23.308, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.47 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:23.328, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.47 W, 350.00 W, 29, 0 %, 465 MiB
2026/07/22 19:02:23.349, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2370 MHz, 13365 MHz, 60.47 W, 350.00 W, 29, 0 %, 124 MiB
