timestamp, uuid, pstate, clocks.current.graphics [MHz], clocks.current.memory [MHz], power.draw [W], power.limit [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
2026/07/22 19:02:10.503, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 60.12 W, 350.00 W, 29, 0 %, 124 MiB
2026/07/22 19:02:10.527, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 60.12 W, 350.00 W, 29, 0 %, 124 MiB
2026/07/22 19:02:10.548, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 60.12 W, 350.00 W, 29, 0 %, 140 MiB
2026/07/22 19:02:10.568, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 60.12 W, 350.00 W, 29, 0 %, 140 MiB
2026/07/22 19:02:10.589, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 60.04 W, 350.00 W, 29, 0 %, 143 MiB
2026/07/22 19:02:10.609, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 60.04 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:10.630, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 60.04 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:10.650, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 60.04 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:10.670, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 60.04 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:10.691, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 60.04 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:10.711, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2377 MHz, 13365 MHz, 60.04 W, 350.00 W, 29, 0 %, 467 MiB
