timestamp, uuid, pstate, clocks.current.graphics [MHz], clocks.current.memory [MHz], power.draw [W], power.limit [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
2026/07/22 19:02:26.052, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2565 MHz, 13365 MHz, 64.37 W, 350.00 W, 29, 0 %, 140 MiB
2026/07/22 19:02:26.083, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2565 MHz, 13365 MHz, 64.37 W, 350.00 W, 29, 0 %, 141 MiB
2026/07/22 19:02:26.103, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2557 MHz, 13365 MHz, 69.70 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.124, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2557 MHz, 13365 MHz, 69.70 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.144, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2557 MHz, 13365 MHz, 69.70 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.164, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2557 MHz, 13365 MHz, 69.70 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.184, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2557 MHz, 13365 MHz, 69.70 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.205, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2557 MHz, 13365 MHz, 69.70 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.225, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2557 MHz, 13365 MHz, 69.70 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.245, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2557 MHz, 13365 MHz, 69.70 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.266, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2557 MHz, 13365 MHz, 69.70 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.286, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2557 MHz, 13365 MHz, 69.70 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.306, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2557 MHz, 13365 MHz, 69.70 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.326, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2557 MHz, 13365 MHz, 69.70 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.347, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2557 MHz, 13365 MHz, 69.70 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.367, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2557 MHz, 13365 MHz, 69.70 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.387, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2557 MHz, 13365 MHz, 69.70 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.408, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2557 MHz, 13365 MHz, 69.70 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.428, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2557 MHz, 13365 MHz, 69.70 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.448, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2557 MHz, 13365 MHz, 69.70 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.468, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2557 MHz, 13365 MHz, 69.70 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.489, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2557 MHz, 13365 MHz, 69.70 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.509, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2557 MHz, 13365 MHz, 69.70 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.529, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2557 MHz, 13365 MHz, 69.70 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.550, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2557 MHz, 13365 MHz, 69.70 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.570, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2557 MHz, 13365 MHz, 69.70 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.590, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2557 MHz, 13365 MHz, 69.70 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.610, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2565 MHz, 13365 MHz, 68.71 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.631, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2565 MHz, 13365 MHz, 68.71 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.651, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2565 MHz, 13365 MHz, 68.71 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.671, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2565 MHz, 13365 MHz, 68.71 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.691, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2565 MHz, 13365 MHz, 68.71 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.712, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2565 MHz, 13365 MHz, 68.71 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.732, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2565 MHz, 13365 MHz, 68.71 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.752, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2565 MHz, 13365 MHz, 68.71 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.773, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2565 MHz, 13365 MHz, 68.71 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.793, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2565 MHz, 13365 MHz, 68.71 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.813, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2565 MHz, 13365 MHz, 68.71 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.833, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2565 MHz, 13365 MHz, 68.71 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.854, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2565 MHz, 13365 MHz, 68.71 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.874, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2565 MHz, 13365 MHz, 68.71 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.900, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2565 MHz, 13365 MHz, 68.71 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.920, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2565 MHz, 13365 MHz, 68.71 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.941, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2565 MHz, 13365 MHz, 68.71 W, 350.00 W, 30, 0 %, 467 MiB
2026/07/22 19:02:26.961, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2565 MHz, 13365 MHz, 68.71 W, 350.00 W, 30, 0 %, 467 MiB
