timestamp, uuid, pstate, clocks.current.graphics [MHz], clocks.current.memory [MHz], power.draw [W], power.limit [W], temperature.gpu, utilization.gpu [%], memory.used [MiB]
2026/07/22 19:02:13.095, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2535 MHz, 13365 MHz, 70.37 W, 350.00 W, 29, 0 %, 145 MiB
2026/07/22 19:02:13.119, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2535 MHz, 13365 MHz, 70.37 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:13.139, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2535 MHz, 13365 MHz, 70.37 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:13.159, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2535 MHz, 13365 MHz, 70.37 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:13.180, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2535 MHz, 13365 MHz, 70.37 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:13.200, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2535 MHz, 13365 MHz, 70.37 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:13.220, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2535 MHz, 13365 MHz, 70.37 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:13.241, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2535 MHz, 13365 MHz, 70.37 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:13.261, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2535 MHz, 13365 MHz, 70.37 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:13.281, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2535 MHz, 13365 MHz, 70.37 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:13.301, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2535 MHz, 13365 MHz, 70.37 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:13.322, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2535 MHz, 13365 MHz, 70.37 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:13.342, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2535 MHz, 13365 MHz, 70.37 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:13.362, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2535 MHz, 13365 MHz, 70.37 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:13.383, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2535 MHz, 13365 MHz, 70.37 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:13.403, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2535 MHz, 13365 MHz, 70.37 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:13.423, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2535 MHz, 13365 MHz, 70.37 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:13.443, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2535 MHz, 13365 MHz, 70.37 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:13.464, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2535 MHz, 13365 MHz, 70.37 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:13.484, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2535 MHz, 13365 MHz, 70.37 W, 350.00 W, 29, 0 %, 467 MiB
2026/07/22 19:02:13.504, GPU-ab3d387a-b17d-bd26-a5cf-7968a2129522, P1, 2535 MHz, 13365 MHz, 70.37 W, 350.00 W, 29, 0 %, 467 MiB
